# file...... C:/Users/Surya/OneDrive/Desktop/qkd-grid-anomaly/data/raw_normal.csv
# date...... Sat May 10 11:54:10 2025
# user...... Surya
# host...... (null)
# target.... meter 51
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,voltage_C
2000-01-01 00:08:10 EST,-1140.87+2161.1j
2000-01-01 00:08:11 EST,-1140.87+2161.1j
2000-01-01 00:08:12 EST,-1140.87+2161.1j
2000-01-01 00:08:13 EST,-1140.87+2161.1j
2000-01-01 00:08:14 EST,-1140.87+2161.1j
2000-01-01 00:08:15 EST,-1140.87+2161.1j
2000-01-01 00:08:16 EST,-1140.87+2161.1j
2000-01-01 00:08:17 EST,-1140.87+2161.1j
2000-01-01 00:08:18 EST,-1140.87+2161.1j
2000-01-01 00:08:19 EST,-1140.87+2161.1j
2000-01-01 00:08:20 EST,-1140.87+2161.1j
2000-01-01 00:08:21 EST,-1140.87+2161.1j
2000-01-01 00:08:22 EST,-1140.87+2161.1j
2000-01-01 00:08:23 EST,-1140.87+2161.1j
2000-01-01 00:08:24 EST,-1140.87+2161.1j
2000-01-01 00:08:25 EST,-1140.87+2161.1j
2000-01-01 00:08:26 EST,-1140.87+2161.1j
2000-01-01 00:08:27 EST,-1140.87+2161.1j
2000-01-01 00:08:28 EST,-1140.87+2161.1j
2000-01-01 00:08:29 EST,-1140.87+2161.1j
2000-01-01 00:08:30 EST,-1140.87+2161.1j
2000-01-01 00:08:31 EST,-1140.87+2161.1j
2000-01-01 00:08:32 EST,-1140.87+2161.1j
2000-01-01 00:08:33 EST,-1140.87+2161.1j
2000-01-01 00:08:34 EST,-1140.87+2161.1j
2000-01-01 00:08:35 EST,-1140.87+2161.1j
2000-01-01 00:08:36 EST,-1140.87+2161.1j
2000-01-01 00:08:37 EST,-1140.87+2161.1j
2000-01-01 00:08:38 EST,-1140.87+2161.1j
2000-01-01 00:08:39 EST,-1140.87+2161.1j
2000-01-01 00:08:40 EST,-1140.87+2161.1j
2000-01-01 00:08:41 EST,-1140.87+2161.1j
2000-01-01 00:08:42 EST,-1140.87+2161.1j
2000-01-01 00:08:43 EST,-1140.87+2161.1j
2000-01-01 00:08:44 EST,-1140.87+2161.1j
2000-01-01 00:08:45 EST,-1140.87+2161.1j
2000-01-01 00:08:46 EST,-1140.87+2161.1j
2000-01-01 00:08:47 EST,-1140.87+2161.1j
2000-01-01 00:08:48 EST,-1140.87+2161.1j
2000-01-01 00:08:49 EST,-1140.87+2161.1j
2000-01-01 00:08:50 EST,-1140.87+2161.1j
2000-01-01 00:08:51 EST,-1140.87+2161.1j
2000-01-01 00:08:52 EST,-1140.87+2161.1j
2000-01-01 00:08:53 EST,-1140.87+2161.1j
2000-01-01 00:08:54 EST,-1140.87+2161.1j
2000-01-01 00:08:55 EST,-1140.87+2161.1j
2000-01-01 00:08:56 EST,-1140.87+2161.1j
2000-01-01 00:08:57 EST,-1140.87+2161.1j
2000-01-01 00:08:58 EST,-1140.87+2161.1j
2000-01-01 00:08:59 EST,-1140.87+2161.1j
2000-01-01 00:09:00 EST,-1140.87+2161.1j
2000-01-01 00:09:01 EST,-1140.87+2161.1j
2000-01-01 00:09:02 EST,-1140.87+2161.1j
2000-01-01 00:09:03 EST,-1140.87+2161.1j
2000-01-01 00:09:04 EST,-1140.87+2161.1j
2000-01-01 00:09:05 EST,-1140.87+2161.1j
2000-01-01 00:09:06 EST,-1140.87+2161.1j
2000-01-01 00:09:07 EST,-1140.87+2161.1j
2000-01-01 00:09:08 EST,-1140.87+2161.1j
2000-01-01 00:09:09 EST,-1140.87+2161.1j
2000-01-01 00:09:10 EST,-1140.87+2161.1j
2000-01-01 00:09:11 EST,-1140.87+2161.1j
2000-01-01 00:09:12 EST,-1140.87+2161.1j
2000-01-01 00:09:13 EST,-1140.87+2161.1j
2000-01-01 00:09:14 EST,-1140.87+2161.1j
2000-01-01 00:09:15 EST,-1140.87+2161.1j
2000-01-01 00:09:16 EST,-1140.87+2161.1j
2000-01-01 00:09:17 EST,-1140.87+2161.1j
2000-01-01 00:09:18 EST,-1140.87+2161.1j
2000-01-01 00:09:19 EST,-1140.87+2161.1j
2000-01-01 00:09:20 EST,-1140.87+2161.1j
2000-01-01 00:09:21 EST,-1140.87+2161.1j
2000-01-01 00:09:22 EST,-1140.87+2161.1j
2000-01-01 00:09:23 EST,-1140.87+2161.1j
2000-01-01 00:09:24 EST,-1140.87+2161.1j
2000-01-01 00:09:25 EST,-1140.87+2161.1j
2000-01-01 00:09:26 EST,-1140.87+2161.1j
2000-01-01 00:09:27 EST,-1140.87+2161.1j
2000-01-01 00:09:28 EST,-1140.87+2161.1j
2000-01-01 00:09:29 EST,-1140.87+2161.1j
2000-01-01 00:09:30 EST,-1140.87+2161.1j
2000-01-01 00:09:31 EST,-1140.87+2161.1j
2000-01-01 00:09:32 EST,-1140.87+2161.1j
2000-01-01 00:09:33 EST,-1140.87+2161.1j
2000-01-01 00:09:34 EST,-1140.87+2161.1j
2000-01-01 00:09:35 EST,-1140.87+2161.1j
2000-01-01 00:09:36 EST,-1140.87+2161.1j
2000-01-01 00:09:37 EST,-1140.87+2161.1j
2000-01-01 00:09:38 EST,-1140.87+2161.1j
2000-01-01 00:09:39 EST,-1140.87+2161.1j
2000-01-01 00:09:40 EST,-1140.87+2161.1j
2000-01-01 00:09:41 EST,-1140.87+2161.1j
2000-01-01 00:09:42 EST,-1140.87+2161.1j
2000-01-01 00:09:43 EST,-1140.87+2161.1j
2000-01-01 00:09:44 EST,-1140.87+2161.1j
2000-01-01 00:09:45 EST,-1140.87+2161.1j
2000-01-01 00:09:46 EST,-1140.87+2161.1j
2000-01-01 00:09:47 EST,-1140.87+2161.1j
2000-01-01 00:09:48 EST,-1140.87+2161.1j
2000-01-01 00:09:49 EST,-1140.87+2161.1j
2000-01-01 00:09:50 EST,-1140.87+2161.1j
2000-01-01 00:09:51 EST,-1140.87+2161.1j
2000-01-01 00:09:52 EST,-1140.87+2161.1j
2000-01-01 00:09:53 EST,-1140.87+2161.1j
2000-01-01 00:09:54 EST,-1140.87+2161.1j
2000-01-01 00:09:55 EST,-1140.87+2161.1j
2000-01-01 00:09:56 EST,-1140.87+2161.1j
2000-01-01 00:09:57 EST,-1140.87+2161.1j
2000-01-01 00:09:58 EST,-1140.87+2161.1j
2000-01-01 00:09:59 EST,-1140.87+2161.1j
2000-01-01 00:10:00 EST,-1140.87+2161.1j
2000-01-01 00:10:01 EST,-1140.87+2161.1j
2000-01-01 00:10:02 EST,-1140.87+2161.1j
2000-01-01 00:10:03 EST,-1140.87+2161.1j
2000-01-01 00:10:04 EST,-1140.87+2161.1j
2000-01-01 00:10:05 EST,-1140.87+2161.1j
2000-01-01 00:10:06 EST,-1140.87+2161.1j
2000-01-01 00:10:07 EST,-1140.87+2161.1j
2000-01-01 00:10:08 EST,-1140.87+2161.1j
2000-01-01 00:10:09 EST,-1140.87+2161.1j
2000-01-01 00:10:10 EST,-1140.87+2161.1j
2000-01-01 00:10:11 EST,-1140.87+2161.1j
2000-01-01 00:10:12 EST,-1140.87+2161.1j
2000-01-01 00:10:13 EST,-1140.87+2161.1j
2000-01-01 00:10:14 EST,-1140.87+2161.1j
2000-01-01 00:10:15 EST,-1140.87+2161.1j
2000-01-01 00:10:16 EST,-1140.87+2161.1j
2000-01-01 00:10:17 EST,-1140.87+2161.1j
2000-01-01 00:10:18 EST,-1140.87+2161.1j
2000-01-01 00:10:19 EST,-1140.87+2161.1j
2000-01-01 00:10:20 EST,-1140.87+2161.1j
2000-01-01 00:10:21 EST,-1140.87+2161.1j
2000-01-01 00:10:22 EST,-1140.87+2161.1j
2000-01-01 00:10:23 EST,-1140.87+2161.1j
2000-01-01 00:10:24 EST,-1140.87+2161.1j
2000-01-01 00:10:25 EST,-1140.87+2161.1j
2000-01-01 00:10:26 EST,-1140.87+2161.1j
2000-01-01 00:10:27 EST,-1140.87+2161.1j
2000-01-01 00:10:28 EST,-1140.87+2161.1j
2000-01-01 00:10:29 EST,-1140.87+2161.1j
2000-01-01 00:10:30 EST,-1140.87+2161.1j
2000-01-01 00:10:31 EST,-1140.87+2161.1j
2000-01-01 00:10:32 EST,-1140.87+2161.1j
2000-01-01 00:10:33 EST,-1140.87+2161.1j
2000-01-01 00:10:34 EST,-1140.87+2161.1j
2000-01-01 00:10:35 EST,-1140.87+2161.1j
2000-01-01 00:10:36 EST,-1140.87+2161.1j
2000-01-01 00:10:37 EST,-1140.87+2161.1j
2000-01-01 00:10:38 EST,-1140.87+2161.1j
2000-01-01 00:10:39 EST,-1140.87+2161.1j
2000-01-01 00:10:40 EST,-1140.87+2161.1j
2000-01-01 00:10:41 EST,-1140.87+2161.1j
2000-01-01 00:10:42 EST,-1140.87+2161.1j
2000-01-01 00:10:43 EST,-1140.87+2161.1j
2000-01-01 00:10:44 EST,-1140.87+2161.1j
2000-01-01 00:10:45 EST,-1140.87+2161.1j
2000-01-01 00:10:46 EST,-1140.87+2161.1j
2000-01-01 00:10:47 EST,-1140.87+2161.1j
2000-01-01 00:10:48 EST,-1140.87+2161.1j
2000-01-01 00:10:49 EST,-1140.87+2161.1j
2000-01-01 00:10:50 EST,-1140.87+2161.1j
2000-01-01 00:10:51 EST,-1140.87+2161.1j
2000-01-01 00:10:52 EST,-1140.87+2161.1j
2000-01-01 00:10:53 EST,-1140.87+2161.1j
2000-01-01 00:10:54 EST,-1140.87+2161.1j
2000-01-01 00:10:55 EST,-1140.87+2161.1j
2000-01-01 00:10:56 EST,-1140.87+2161.1j
2000-01-01 00:10:57 EST,-1140.87+2161.1j
2000-01-01 00:10:58 EST,-1140.87+2161.1j
2000-01-01 00:10:59 EST,-1140.87+2161.1j
2000-01-01 00:11:00 EST,-1140.87+2161.1j
2000-01-01 00:11:01 EST,-1140.87+2161.1j
2000-01-01 00:11:02 EST,-1140.87+2161.1j
2000-01-01 00:11:03 EST,-1140.87+2161.1j
2000-01-01 00:11:04 EST,-1140.87+2161.1j
2000-01-01 00:11:05 EST,-1140.87+2161.1j
2000-01-01 00:11:06 EST,-1140.87+2161.1j
2000-01-01 00:11:07 EST,-1140.87+2161.1j
2000-01-01 00:11:08 EST,-1140.87+2161.1j
2000-01-01 00:11:09 EST,-1140.87+2161.1j
2000-01-01 00:11:10 EST,-1140.87+2161.1j
2000-01-01 00:11:11 EST,-1140.87+2161.1j
2000-01-01 00:11:12 EST,-1140.87+2161.1j
2000-01-01 00:11:13 EST,-1140.87+2161.1j
2000-01-01 00:11:14 EST,-1140.87+2161.1j
2000-01-01 00:11:15 EST,-1140.87+2161.1j
2000-01-01 00:11:16 EST,-1140.87+2161.1j
2000-01-01 00:11:17 EST,-1140.87+2161.1j
2000-01-01 00:11:18 EST,-1140.87+2161.1j
2000-01-01 00:11:19 EST,-1140.87+2161.1j
2000-01-01 00:11:20 EST,-1140.87+2161.1j
2000-01-01 00:11:21 EST,-1140.87+2161.1j
2000-01-01 00:11:22 EST,-1140.87+2161.1j
2000-01-01 00:11:23 EST,-1140.87+2161.1j
2000-01-01 00:11:24 EST,-1140.87+2161.1j
2000-01-01 00:11:25 EST,-1140.87+2161.1j
2000-01-01 00:11:26 EST,-1140.87+2161.1j
2000-01-01 00:11:27 EST,-1140.87+2161.1j
2000-01-01 00:11:28 EST,-1140.87+2161.1j
2000-01-01 00:11:29 EST,-1140.87+2161.1j
2000-01-01 00:11:30 EST,-1140.87+2161.1j
2000-01-01 00:11:31 EST,-1140.87+2161.1j
2000-01-01 00:11:32 EST,-1140.87+2161.1j
2000-01-01 00:11:33 EST,-1140.87+2161.1j
2000-01-01 00:11:34 EST,-1140.87+2161.1j
2000-01-01 00:11:35 EST,-1140.87+2161.1j
2000-01-01 00:11:36 EST,-1140.87+2161.1j
2000-01-01 00:11:37 EST,-1140.87+2161.1j
2000-01-01 00:11:38 EST,-1140.87+2161.1j
2000-01-01 00:11:39 EST,-1140.87+2161.1j
2000-01-01 00:11:40 EST,-1140.87+2161.1j
2000-01-01 00:11:41 EST,-1140.87+2161.1j
2000-01-01 00:11:42 EST,-1140.87+2161.1j
2000-01-01 00:11:43 EST,-1140.87+2161.1j
2000-01-01 00:11:44 EST,-1140.87+2161.1j
2000-01-01 00:11:45 EST,-1140.87+2161.1j
2000-01-01 00:11:46 EST,-1140.87+2161.1j
2000-01-01 00:11:47 EST,-1140.87+2161.1j
2000-01-01 00:11:48 EST,-1140.87+2161.1j
2000-01-01 00:11:49 EST,-1140.87+2161.1j
2000-01-01 00:11:50 EST,-1140.87+2161.1j
2000-01-01 00:11:51 EST,-1140.87+2161.1j
2000-01-01 00:11:52 EST,-1140.87+2161.1j
2000-01-01 00:11:53 EST,-1140.87+2161.1j
2000-01-01 00:11:54 EST,-1140.87+2161.1j
2000-01-01 00:11:55 EST,-1140.87+2161.1j
2000-01-01 00:11:56 EST,-1140.87+2161.1j
2000-01-01 00:11:57 EST,-1140.87+2161.1j
2000-01-01 00:11:58 EST,-1140.87+2161.1j
2000-01-01 00:11:59 EST,-1140.87+2161.1j
2000-01-01 00:12:00 EST,-1140.87+2161.1j
2000-01-01 00:12:01 EST,-1140.87+2161.1j
2000-01-01 00:12:02 EST,-1140.87+2161.1j
2000-01-01 00:12:03 EST,-1140.87+2161.1j
2000-01-01 00:12:04 EST,-1140.87+2161.1j
2000-01-01 00:12:05 EST,-1140.87+2161.1j
2000-01-01 00:12:06 EST,-1140.87+2161.1j
2000-01-01 00:12:07 EST,-1140.87+2161.1j
2000-01-01 00:12:08 EST,-1140.87+2161.1j
2000-01-01 00:12:09 EST,-1140.87+2161.1j
2000-01-01 00:12:10 EST,-1140.87+2161.1j
2000-01-01 00:12:11 EST,-1140.87+2161.1j
2000-01-01 00:12:12 EST,-1140.87+2161.1j
2000-01-01 00:12:13 EST,-1140.87+2161.1j
2000-01-01 00:12:14 EST,-1140.87+2161.1j
2000-01-01 00:12:15 EST,-1140.87+2161.1j
2000-01-01 00:12:16 EST,-1140.87+2161.1j
2000-01-01 00:12:17 EST,-1140.87+2161.1j
2000-01-01 00:12:18 EST,-1140.87+2161.1j
2000-01-01 00:12:19 EST,-1140.87+2161.1j
2000-01-01 00:12:20 EST,-1140.87+2161.1j
2000-01-01 00:12:21 EST,-1140.87+2161.1j
2000-01-01 00:12:22 EST,-1140.87+2161.1j
2000-01-01 00:12:23 EST,-1140.87+2161.1j
2000-01-01 00:12:24 EST,-1140.87+2161.1j
2000-01-01 00:12:25 EST,-1140.87+2161.1j
2000-01-01 00:12:26 EST,-1140.87+2161.1j
2000-01-01 00:12:27 EST,-1140.87+2161.1j
2000-01-01 00:12:28 EST,-1140.87+2161.1j
2000-01-01 00:12:29 EST,-1140.87+2161.1j
2000-01-01 00:12:30 EST,-1140.87+2161.1j
2000-01-01 00:12:31 EST,-1140.87+2161.1j
2000-01-01 00:12:32 EST,-1140.87+2161.1j
2000-01-01 00:12:33 EST,-1140.87+2161.1j
2000-01-01 00:12:34 EST,-1140.87+2161.1j
2000-01-01 00:12:35 EST,-1140.87+2161.1j
2000-01-01 00:12:36 EST,-1140.87+2161.1j
2000-01-01 00:12:37 EST,-1140.87+2161.1j
2000-01-01 00:12:38 EST,-1140.87+2161.1j
2000-01-01 00:12:39 EST,-1140.87+2161.1j
2000-01-01 00:12:40 EST,-1140.87+2161.1j
2000-01-01 00:12:41 EST,-1140.87+2161.1j
2000-01-01 00:12:42 EST,-1140.87+2161.1j
2000-01-01 00:12:43 EST,-1140.87+2161.1j
2000-01-01 00:12:44 EST,-1140.87+2161.1j
2000-01-01 00:12:45 EST,-1140.87+2161.1j
2000-01-01 00:12:46 EST,-1140.87+2161.1j
2000-01-01 00:12:47 EST,-1140.87+2161.1j
2000-01-01 00:12:48 EST,-1140.87+2161.1j
2000-01-01 00:12:49 EST,-1140.87+2161.1j
2000-01-01 00:12:50 EST,-1140.87+2161.1j
2000-01-01 00:12:51 EST,-1140.87+2161.1j
2000-01-01 00:12:52 EST,-1140.87+2161.1j
2000-01-01 00:12:53 EST,-1140.87+2161.1j
2000-01-01 00:12:54 EST,-1140.87+2161.1j
2000-01-01 00:12:55 EST,-1140.87+2161.1j
2000-01-01 00:12:56 EST,-1140.87+2161.1j
2000-01-01 00:12:57 EST,-1140.87+2161.1j
2000-01-01 00:12:58 EST,-1140.87+2161.1j
2000-01-01 00:12:59 EST,-1140.87+2161.1j
2000-01-01 00:13:00 EST,-1140.87+2161.1j
2000-01-01 00:13:01 EST,-1140.87+2161.1j
2000-01-01 00:13:02 EST,-1140.87+2161.1j
2000-01-01 00:13:03 EST,-1140.87+2161.1j
2000-01-01 00:13:04 EST,-1140.87+2161.1j
2000-01-01 00:13:05 EST,-1140.87+2161.1j
2000-01-01 00:13:06 EST,-1140.87+2161.1j
2000-01-01 00:13:07 EST,-1140.87+2161.1j
2000-01-01 00:13:08 EST,-1140.87+2161.1j
2000-01-01 00:13:09 EST,-1140.87+2161.1j
2000-01-01 00:13:10 EST,-1140.87+2161.1j
2000-01-01 00:13:11 EST,-1140.87+2161.1j
2000-01-01 00:13:12 EST,-1140.87+2161.1j
2000-01-01 00:13:13 EST,-1140.87+2161.1j
2000-01-01 00:13:14 EST,-1140.87+2161.1j
2000-01-01 00:13:15 EST,-1140.87+2161.1j
2000-01-01 00:13:16 EST,-1140.87+2161.1j
2000-01-01 00:13:17 EST,-1140.87+2161.1j
2000-01-01 00:13:18 EST,-1140.87+2161.1j
2000-01-01 00:13:19 EST,-1140.87+2161.1j
2000-01-01 00:13:20 EST,-1140.87+2161.1j
2000-01-01 00:13:21 EST,-1140.87+2161.1j
2000-01-01 00:13:22 EST,-1140.87+2161.1j
2000-01-01 00:13:23 EST,-1140.87+2161.1j
2000-01-01 00:13:24 EST,-1140.87+2161.1j
2000-01-01 00:13:25 EST,-1140.87+2161.1j
2000-01-01 00:13:26 EST,-1140.87+2161.1j
2000-01-01 00:13:27 EST,-1140.87+2161.1j
2000-01-01 00:13:28 EST,-1140.87+2161.1j
2000-01-01 00:13:29 EST,-1140.87+2161.1j
2000-01-01 00:13:30 EST,-1140.87+2161.1j
2000-01-01 00:13:31 EST,-1140.87+2161.1j
2000-01-01 00:13:32 EST,-1140.87+2161.1j
2000-01-01 00:13:33 EST,-1140.87+2161.1j
2000-01-01 00:13:34 EST,-1140.87+2161.1j
2000-01-01 00:13:35 EST,-1140.87+2161.1j
2000-01-01 00:13:36 EST,-1140.87+2161.1j
2000-01-01 00:13:37 EST,-1140.87+2161.1j
2000-01-01 00:13:38 EST,-1140.87+2161.1j
2000-01-01 00:13:39 EST,-1140.87+2161.1j
2000-01-01 00:13:40 EST,-1140.87+2161.1j
2000-01-01 00:13:41 EST,-1140.87+2161.1j
2000-01-01 00:13:42 EST,-1140.87+2161.1j
2000-01-01 00:13:43 EST,-1140.87+2161.1j
2000-01-01 00:13:44 EST,-1140.87+2161.1j
2000-01-01 00:13:45 EST,-1140.87+2161.1j
2000-01-01 00:13:46 EST,-1140.87+2161.1j
2000-01-01 00:13:47 EST,-1140.87+2161.1j
2000-01-01 00:13:48 EST,-1140.87+2161.1j
2000-01-01 00:13:49 EST,-1140.87+2161.1j
2000-01-01 00:13:50 EST,-1140.87+2161.1j
2000-01-01 00:13:51 EST,-1140.87+2161.1j
2000-01-01 00:13:52 EST,-1140.87+2161.1j
2000-01-01 00:13:53 EST,-1140.87+2161.1j
2000-01-01 00:13:54 EST,-1140.87+2161.1j
2000-01-01 00:13:55 EST,-1140.87+2161.1j
2000-01-01 00:13:56 EST,-1140.87+2161.1j
2000-01-01 00:13:57 EST,-1140.87+2161.1j
2000-01-01 00:13:58 EST,-1140.87+2161.1j
2000-01-01 00:13:59 EST,-1140.87+2161.1j
2000-01-01 00:14:00 EST,-1140.87+2161.1j
2000-01-01 00:14:01 EST,-1140.87+2161.1j
2000-01-01 00:14:02 EST,-1140.87+2161.1j
2000-01-01 00:14:03 EST,-1140.87+2161.1j
2000-01-01 00:14:04 EST,-1140.87+2161.1j
2000-01-01 00:14:05 EST,-1140.87+2161.1j
2000-01-01 00:14:06 EST,-1140.87+2161.1j
2000-01-01 00:14:07 EST,-1140.87+2161.1j
2000-01-01 00:14:08 EST,-1140.87+2161.1j
2000-01-01 00:14:09 EST,-1140.87+2161.1j
2000-01-01 00:14:10 EST,-1140.87+2161.1j
2000-01-01 00:14:11 EST,-1140.87+2161.1j
2000-01-01 00:14:12 EST,-1140.87+2161.1j
2000-01-01 00:14:13 EST,-1140.87+2161.1j
2000-01-01 00:14:14 EST,-1140.87+2161.1j
2000-01-01 00:14:15 EST,-1140.87+2161.1j
2000-01-01 00:14:16 EST,-1140.87+2161.1j
2000-01-01 00:14:17 EST,-1140.87+2161.1j
2000-01-01 00:14:18 EST,-1140.87+2161.1j
2000-01-01 00:14:19 EST,-1140.87+2161.1j
2000-01-01 00:14:20 EST,-1140.87+2161.1j
2000-01-01 00:14:21 EST,-1140.87+2161.1j
2000-01-01 00:14:22 EST,-1140.87+2161.1j
2000-01-01 00:14:23 EST,-1140.87+2161.1j
2000-01-01 00:14:24 EST,-1140.87+2161.1j
2000-01-01 00:14:25 EST,-1140.87+2161.1j
2000-01-01 00:14:26 EST,-1140.87+2161.1j
2000-01-01 00:14:27 EST,-1140.87+2161.1j
2000-01-01 00:14:28 EST,-1140.87+2161.1j
2000-01-01 00:14:29 EST,-1140.87+2161.1j
2000-01-01 00:14:30 EST,-1140.87+2161.1j
2000-01-01 00:14:31 EST,-1140.87+2161.1j
2000-01-01 00:14:32 EST,-1140.87+2161.1j
2000-01-01 00:14:33 EST,-1140.87+2161.1j
2000-01-01 00:14:34 EST,-1140.87+2161.1j
2000-01-01 00:14:35 EST,-1140.87+2161.1j
2000-01-01 00:14:36 EST,-1140.87+2161.1j
2000-01-01 00:14:37 EST,-1140.87+2161.1j
2000-01-01 00:14:38 EST,-1140.87+2161.1j
2000-01-01 00:14:39 EST,-1140.87+2161.1j
2000-01-01 00:14:40 EST,-1140.87+2161.1j
2000-01-01 00:14:41 EST,-1140.87+2161.1j
2000-01-01 00:14:42 EST,-1140.87+2161.1j
2000-01-01 00:14:43 EST,-1140.87+2161.1j
2000-01-01 00:14:44 EST,-1140.87+2161.1j
2000-01-01 00:14:45 EST,-1140.87+2161.1j
2000-01-01 00:14:46 EST,-1140.87+2161.1j
2000-01-01 00:14:47 EST,-1140.87+2161.1j
2000-01-01 00:14:48 EST,-1140.87+2161.1j
2000-01-01 00:14:49 EST,-1140.87+2161.1j
2000-01-01 00:14:50 EST,-1140.87+2161.1j
2000-01-01 00:14:51 EST,-1140.87+2161.1j
2000-01-01 00:14:52 EST,-1140.87+2161.1j
2000-01-01 00:14:53 EST,-1140.87+2161.1j
2000-01-01 00:14:54 EST,-1140.87+2161.1j
2000-01-01 00:14:55 EST,-1140.87+2161.1j
2000-01-01 00:14:56 EST,-1140.87+2161.1j
2000-01-01 00:14:57 EST,-1140.87+2161.1j
2000-01-01 00:14:58 EST,-1140.87+2161.1j
2000-01-01 00:14:59 EST,-1140.87+2161.1j
2000-01-01 00:15:00 EST,-1140.87+2161.1j
2000-01-01 00:15:01 EST,-1140.87+2161.1j
2000-01-01 00:15:02 EST,-1140.87+2161.1j
2000-01-01 00:15:03 EST,-1140.87+2161.1j
2000-01-01 00:15:04 EST,-1140.87+2161.1j
2000-01-01 00:15:05 EST,-1140.87+2161.1j
2000-01-01 00:15:06 EST,-1140.87+2161.1j
2000-01-01 00:15:07 EST,-1140.87+2161.1j
2000-01-01 00:15:08 EST,-1140.87+2161.1j
2000-01-01 00:15:09 EST,-1140.87+2161.1j
2000-01-01 00:15:10 EST,-1140.87+2161.1j
2000-01-01 00:15:11 EST,-1140.87+2161.1j
2000-01-01 00:15:12 EST,-1140.87+2161.1j
2000-01-01 00:15:13 EST,-1140.87+2161.1j
2000-01-01 00:15:14 EST,-1140.87+2161.1j
2000-01-01 00:15:15 EST,-1140.87+2161.1j
2000-01-01 00:15:16 EST,-1140.87+2161.1j
2000-01-01 00:15:17 EST,-1140.87+2161.1j
2000-01-01 00:15:18 EST,-1140.87+2161.1j
2000-01-01 00:15:19 EST,-1140.87+2161.1j
2000-01-01 00:15:20 EST,-1140.87+2161.1j
2000-01-01 00:15:21 EST,-1140.87+2161.1j
2000-01-01 00:15:22 EST,-1140.87+2161.1j
2000-01-01 00:15:23 EST,-1140.87+2161.1j
2000-01-01 00:15:24 EST,-1140.87+2161.1j
2000-01-01 00:15:25 EST,-1140.87+2161.1j
2000-01-01 00:15:26 EST,-1140.87+2161.1j
2000-01-01 00:15:27 EST,-1140.87+2161.1j
2000-01-01 00:15:28 EST,-1140.87+2161.1j
2000-01-01 00:15:29 EST,-1140.87+2161.1j
2000-01-01 00:15:30 EST,-1140.87+2161.1j
2000-01-01 00:15:31 EST,-1140.87+2161.1j
2000-01-01 00:15:32 EST,-1140.87+2161.1j
2000-01-01 00:15:33 EST,-1140.87+2161.1j
2000-01-01 00:15:34 EST,-1140.87+2161.1j
2000-01-01 00:15:35 EST,-1140.87+2161.1j
2000-01-01 00:15:36 EST,-1140.87+2161.1j
2000-01-01 00:15:37 EST,-1140.87+2161.1j
2000-01-01 00:15:38 EST,-1140.87+2161.1j
2000-01-01 00:15:39 EST,-1140.87+2161.1j
2000-01-01 00:15:40 EST,-1140.87+2161.1j
2000-01-01 00:15:41 EST,-1140.87+2161.1j
2000-01-01 00:15:42 EST,-1140.87+2161.1j
2000-01-01 00:15:43 EST,-1140.87+2161.1j
2000-01-01 00:15:44 EST,-1140.87+2161.1j
2000-01-01 00:15:45 EST,-1140.87+2161.1j
2000-01-01 00:15:46 EST,-1140.87+2161.1j
2000-01-01 00:15:47 EST,-1140.87+2161.1j
2000-01-01 00:15:48 EST,-1140.87+2161.1j
2000-01-01 00:15:49 EST,-1140.87+2161.1j
2000-01-01 00:15:50 EST,-1140.87+2161.1j
2000-01-01 00:15:51 EST,-1140.87+2161.1j
2000-01-01 00:15:52 EST,-1140.87+2161.1j
2000-01-01 00:15:53 EST,-1140.87+2161.1j
2000-01-01 00:15:54 EST,-1140.87+2161.1j
2000-01-01 00:15:55 EST,-1140.87+2161.1j
2000-01-01 00:15:56 EST,-1140.87+2161.1j
2000-01-01 00:15:57 EST,-1140.87+2161.1j
2000-01-01 00:15:58 EST,-1140.87+2161.1j
2000-01-01 00:15:59 EST,-1140.87+2161.1j
2000-01-01 00:16:00 EST,-1140.87+2161.1j
2000-01-01 00:16:01 EST,-1140.87+2161.1j
2000-01-01 00:16:02 EST,-1140.87+2161.1j
2000-01-01 00:16:03 EST,-1140.87+2161.1j
2000-01-01 00:16:04 EST,-1140.87+2161.1j
2000-01-01 00:16:05 EST,-1140.87+2161.1j
2000-01-01 00:16:06 EST,-1140.87+2161.1j
2000-01-01 00:16:07 EST,-1140.87+2161.1j
2000-01-01 00:16:08 EST,-1140.87+2161.1j
2000-01-01 00:16:09 EST,-1140.87+2161.1j
2000-01-01 00:16:10 EST,-1140.87+2161.1j
2000-01-01 00:16:11 EST,-1140.87+2161.1j
2000-01-01 00:16:12 EST,-1140.87+2161.1j
2000-01-01 00:16:13 EST,-1140.87+2161.1j
2000-01-01 00:16:14 EST,-1140.87+2161.1j
2000-01-01 00:16:15 EST,-1140.87+2161.1j
2000-01-01 00:16:16 EST,-1140.87+2161.1j
2000-01-01 00:16:17 EST,-1140.87+2161.1j
2000-01-01 00:16:18 EST,-1140.87+2161.1j
2000-01-01 00:16:19 EST,-1140.87+2161.1j
2000-01-01 00:16:20 EST,-1140.87+2161.1j
2000-01-01 00:16:21 EST,-1140.87+2161.1j
2000-01-01 00:16:22 EST,-1140.87+2161.1j
2000-01-01 00:16:23 EST,-1140.87+2161.1j
2000-01-01 00:16:24 EST,-1140.87+2161.1j
