timestamp,voltage_C,P_node1,Q_node1,V_node1,time,label
2000-01-01 00:00:49-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,49.0,False
2000-01-01 00:00:50-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,50.0,False
2000-01-01 00:00:51-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,51.0,False
2000-01-01 00:00:52-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,52.0,False
2000-01-01 00:00:53-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,53.0,False
2000-01-01 00:00:54-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,54.0,False
2000-01-01 00:00:55-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,55.0,False
2000-01-01 00:00:56-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,56.0,False
2000-01-01 00:00:57-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,57.0,False
2000-01-01 00:00:58-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,58.0,False
2000-01-01 00:00:59-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,59.0,False
2000-01-01 00:01:00-05:00,(-1140.87+2161.1j),,,,60.0,True
2000-01-01 00:01:01-05:00,(-1140.87+2161.1j),,,,61.0,True
2000-01-01 00:01:02-05:00,(-1140.87+2161.1j),,,,62.0,True
2000-01-01 00:01:03-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,63.0,False
2000-01-01 00:01:04-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,64.0,False
2000-01-01 00:01:05-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,65.0,False
2000-01-01 00:01:06-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,66.0,False
2000-01-01 00:01:07-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,67.0,False
2000-01-01 00:01:08-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,68.0,False
2000-01-01 00:01:09-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,69.0,False
2000-01-01 00:01:10-05:00,(-1140.87+2161.1j),-138.31395042777785,216.11,2443.754809079667,70.0,True
2000-01-01 00:01:11-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,71.0,False
2000-01-01 00:01:12-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,72.0,False
2000-01-01 00:01:13-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,73.0,False
2000-01-01 00:01:14-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,74.0,False
2000-01-01 00:01:15-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,75.0,False
2000-01-01 00:01:16-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,76.0,False
2000-01-01 00:01:17-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,77.0,False
2000-01-01 00:01:18-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,78.0,False
2000-01-01 00:01:19-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,79.0,False
2000-01-01 00:01:20-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,80.0,False
2000-01-01 00:01:21-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,81.0,False
2000-01-01 00:01:22-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,82.0,False
2000-01-01 00:01:23-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,83.0,False
2000-01-01 00:01:24-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,84.0,False
2000-01-01 00:01:25-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,85.0,False
2000-01-01 00:01:26-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,86.0,False
2000-01-01 00:01:27-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,87.0,False
2000-01-01 00:01:28-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,88.0,False
2000-01-01 00:01:29-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,89.0,False
2000-01-01 00:01:30-05:00,(-1140.87+2161.1j),,,,90.0,True
2000-01-01 00:01:31-05:00,(-1140.87+2161.1j),,,,91.0,True
2000-01-01 00:01:32-05:00,(-1140.87+2161.1j),,,,92.0,True
2000-01-01 00:01:33-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,93.0,False
2000-01-01 00:01:34-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,94.0,False
2000-01-01 00:01:35-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,95.0,False
2000-01-01 00:01:36-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,96.0,False
2000-01-01 00:01:37-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,97.0,False
2000-01-01 00:01:38-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,98.0,False
2000-01-01 00:01:39-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,99.0,False
2000-01-01 00:01:40-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,100.0,False
2000-01-01 00:01:41-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,101.0,False
2000-01-01 00:01:42-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,102.0,False
2000-01-01 00:01:43-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,103.0,False
2000-01-01 00:01:44-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,104.0,False
2000-01-01 00:01:45-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,105.0,False
2000-01-01 00:01:46-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,106.0,False
2000-01-01 00:01:47-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,107.0,False
2000-01-01 00:01:48-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,108.0,False
2000-01-01 00:01:49-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,109.0,False
2000-01-01 00:01:50-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,110.0,False
2000-01-01 00:01:51-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,111.0,False
2000-01-01 00:01:52-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,112.0,False
2000-01-01 00:01:53-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,113.0,False
2000-01-01 00:01:54-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,114.0,False
2000-01-01 00:01:55-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,115.0,False
2000-01-01 00:01:56-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,116.0,False
2000-01-01 00:01:57-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,117.0,False
2000-01-01 00:01:58-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,118.0,False
2000-01-01 00:01:59-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,119.0,False
2000-01-01 00:02:00-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,120.0,False
2000-01-01 00:02:01-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,121.0,False
2000-01-01 00:02:02-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,122.0,False
2000-01-01 00:02:03-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,123.0,False
2000-01-01 00:02:04-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,124.0,False
2000-01-01 00:02:05-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,125.0,False
2000-01-01 00:02:06-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,126.0,False
2000-01-01 00:02:07-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,127.0,False
2000-01-01 00:02:08-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,128.0,False
2000-01-01 00:02:09-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,129.0,False
2000-01-01 00:02:10-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,130.0,False
2000-01-01 00:02:11-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,131.0,False
2000-01-01 00:02:12-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,132.0,False
2000-01-01 00:02:13-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,133.0,False
2000-01-01 00:02:14-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,134.0,False
2000-01-01 00:02:15-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,135.0,False
2000-01-01 00:02:16-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,136.0,False
2000-01-01 00:02:17-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,137.0,False
2000-01-01 00:02:18-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,138.0,False
2000-01-01 00:02:19-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,139.0,False
2000-01-01 00:02:20-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,140.0,False
2000-01-01 00:02:21-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,141.0,False
2000-01-01 00:02:22-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,142.0,False
2000-01-01 00:02:23-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,143.0,False
2000-01-01 00:02:24-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,144.0,False
2000-01-01 00:02:25-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,145.0,False
2000-01-01 00:02:26-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,146.0,False
2000-01-01 00:02:27-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,147.0,False
2000-01-01 00:02:28-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,148.0,False
2000-01-01 00:02:29-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,149.0,False
